8/27/2025
12:47:23 PM



Time	v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13
1.180000	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882
1.200000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882
1.220000	-10.581197	-10.581197	-10.580882	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-2747.175008	-2757.910136	-2748.851328	-2750.979794	-2759.164068	-2761.586119	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197
1.240000	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.581197	-2747.097063	-2757.831842	-2748.929367	-2750.979794	-2759.085739	-2761.586119	-2777.145107	-2777.990665	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.581197
1.260000	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
1.280000	-10.580566	-10.581197	-10.580882	-10.580882	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882	-10.581512	-10.580882	-10.581197	-10.580882	-10.580566	-2747.018882	-2757.910136	-2748.851328	-2750.901695	-2759.164068	-2761.429092	-2777.303043	-2777.990665	-10.580882	-10.581512	-10.580882	-10.581197	-10.580882	-10.580566
1.300000	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.753311	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
1.320000	-10.580882	-10.580566	-10.580882	-10.581197	-10.580566	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-2747.097063	-2757.753311	-2748.851328	-2750.979794	-2759.007173	-2761.586119	-2777.303043	-2778.069538	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197
1.340000	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
1.360000	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.586119	-2777.303043	-2777.911553	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566
1.380000	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.823359	-2759.164068	-2761.507724	-2777.303043	-2778.069538	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882
1.400000	-10.580882	-10.581512	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.988668	-2748.851328	-2750.979794	-2759.164068	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882
1.420000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580566	-10.580882	-10.581197	-10.580882	-10.580882
1.440000	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-2747.018882	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882
1.460000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197
1.480000	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
1.500000	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581512	-10.581197	-10.581197	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.581197	-10.580882	-10.581512	-10.581197	-10.581197
1.520000	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-2747.175008	-2757.753311	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.911553	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197
1.540000	-10.581197	-10.580882	-10.581197	-10.580566	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.581197	-2747.175008	-2757.831842	-2748.929367	-2750.823359	-2759.164068	-2761.586119	-2777.303043	-2778.069538	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.581197
1.560000	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580566	-10.581197	-10.580566	-10.580566	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.581197	-10.580566	-10.581197	-10.580566	-10.580566	-10.580882
1.580000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.429092	-2777.303043	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197
1.600000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2778.069538	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
1.620000	-10.580882	-10.580882	-10.581197	-10.581197	-10.581512	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.580566	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.929367	-2750.979794	-2759.242634	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.581197	-10.581197	-10.580566	-10.580882	-10.581197
1.640000	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.164068	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
1.660000	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.773052	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
1.680000	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.823359	-2759.164068	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882
1.700000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581512	-10.581197	-10.580882	-10.580882	-10.581512	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2778.148651	-10.581197	-10.580882	-10.580882	-10.581512	-10.581197	-10.580882
1.720000	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-2747.018882	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2778.069538	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882
1.740000	-10.580566	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-2747.018882	-2757.831842	-2748.929367	-2750.901695	-2759.007173	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882
1.760000	-10.581512	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.253189	-2757.910136	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
1.780000	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-2747.175008	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882
1.800000	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.164068	-2761.586119	-2777.224194	-2778.069538	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197
1.820000	-10.580566	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-2747.018882	-2757.831842	-2748.851328	-2750.901695	-2759.007173	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197
1.840000	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-2747.018882	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.586119	-2777.303043	-2778.069538	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882
1.860000	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580566	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882
1.880000	-10.580882	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2750.979794	-2759.164068	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882
1.900000	-10.580251	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2746.940701	-2757.910136	-2748.851328	-2750.901695	-2759.164068	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
1.920000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882
